test,num_evaluacion,partida_eval,ganado,movimientos
Random DeepQ,60,14,1,4
Random DeepQ,60,15,1,5
Random DeepQ,60,16,0,4
Random DeepQ,60,17,1,4
Random DeepQ,60,18,0,4
Random DeepQ,60,19,1,5
Random DeepQ,60,20,0,3
Random DeepQ,60,21,1,3
Random DeepQ,60,22,0,3
Random DeepQ,60,23,1,3
Random DeepQ,60,24,0,4
Random DeepQ,60,25,0,5
Random DeepQ,60,26,0,2
Random DeepQ,60,27,0,5
Random DeepQ,60,28,0,5
Random DeepQ,60,29,0,4
Random DeepQ,60,30,0,3
Random DeepQ,60,31,0,5
Random DeepQ,60,32,0,4
Random DeepQ,60,33,1,5
Random DeepQ,60,34,0,4
Random DeepQ,60,35,0,5
Random DeepQ,60,36,0,3
Random DeepQ,60,37,1,5
Random DeepQ,60,38,0,5
Random DeepQ,60,39,0,3
Random DeepQ,60,40,0,5
Random DeepQ,60,41,1,5
Random DeepQ,60,42,0,5
Random DeepQ,60,43,1,3
Random DeepQ,60,44,1,4
Random DeepQ,60,45,1,4
Random DeepQ,60,46,1,3
Random DeepQ,60,47,1,4
Random DeepQ,60,48,1,3
Random DeepQ,60,49,0,5
Random DeepQ,60,50,0,4
Random DeepQ,60,51,1,5
Random DeepQ,60,52,0,3
Random DeepQ,60,53,1,3
Random DeepQ,60,54,0,5
Random DeepQ,60,55,0,5
Random DeepQ,60,56,0,4
Random DeepQ,60,57,1,3
Random DeepQ,60,58,0,5
Random DeepQ,60,59,1,4
Random DeepQ,60,60,0,2
Random DeepQ,60,61,0,5
Random DeepQ,60,62,1,4
Random DeepQ,60,63,0,4
Random DeepQ,60,64,0,4
Random DeepQ,60,65,0,5
Random DeepQ,60,66,1,4
Random DeepQ,60,67,0,3
Random DeepQ,60,68,0,4
Random DeepQ,60,69,1,5
Random DeepQ,60,70,0,3
Random DeepQ,60,71,0,4
Random DeepQ,60,72,1,5
Random DeepQ,60,73,0,4
Random DeepQ,60,74,1,3
Random DeepQ,60,75,1,3
Random DeepQ,60,76,1,4
Random DeepQ,60,77,1,4
Random DeepQ,60,78,0,2
Random DeepQ,60,79,1,4
Random DeepQ,60,80,0,3
Random DeepQ,60,81,0,4
Random DeepQ,60,82,0,4
Random DeepQ,60,83,1,3
Random DeepQ,60,84,0,4
Random DeepQ,60,85,1,3
Random DeepQ,60,86,0,3
Random DeepQ,60,87,1,4
Random DeepQ,60,88,0,3
Random DeepQ,60,89,1,3
Random DeepQ,60,90,0,4
Random DeepQ,60,91,1,4
Random DeepQ,60,92,1,4
Random DeepQ,60,93,1,4
Random DeepQ,60,94,0,2
Random DeepQ,60,95,1,3
Random DeepQ,60,96,0,2
Random DeepQ,60,97,0,4
Random DeepQ,60,98,1,4
Random DeepQ,60,99,0,4
Random DeepQ,60,100,1,3
Random DeepQ,61,1,0,5
Random DeepQ,61,2,1,4
Random DeepQ,61,3,1,4
Random DeepQ,61,4,0,3
Random DeepQ,61,5,1,5
Random DeepQ,61,6,0,2
Random DeepQ,61,7,1,5
Random DeepQ,61,8,0,4
Random DeepQ,61,9,1,4
Random DeepQ,61,10,0,4
Random DeepQ,61,11,1,5
Random DeepQ,61,12,0,4
Random DeepQ,61,13,1,5
Random DeepQ,61,14,0,3
Random DeepQ,61,15,1,5
Random DeepQ,61,16,0,4
Random DeepQ,61,17,0,4
Random DeepQ,61,18,0,5
Random DeepQ,61,19,0,3
Random DeepQ,61,20,0,4
Random DeepQ,61,21,1,3
Random DeepQ,61,22,0,2
Random DeepQ,61,23,1,4
Random DeepQ,61,24,0,2
Random DeepQ,61,25,0,4
Random DeepQ,61,26,0,3
Random DeepQ,61,27,0,4
Random DeepQ,61,28,1,3
Random DeepQ,61,29,1,5
Random DeepQ,61,30,0,4
Random DeepQ,61,31,0,4
Random DeepQ,61,32,0,4
Random DeepQ,61,33,1,3
Random DeepQ,61,34,0,4
Random DeepQ,61,35,1,5
Random DeepQ,61,36,1,4
Random DeepQ,61,37,1,5
Random DeepQ,61,38,0,3
Random DeepQ,61,39,0,4
Random DeepQ,61,40,0,5
Random DeepQ,61,41,0,3
Random DeepQ,61,42,0,4
Random DeepQ,61,43,0,4
Random DeepQ,61,44,0,3
Random DeepQ,61,45,0,4
Random DeepQ,61,46,0,3
Random DeepQ,61,47,0,4
Random DeepQ,61,48,0,4
Random DeepQ,61,49,1,3
Random DeepQ,61,50,0,2
Random DeepQ,61,51,1,4
Random DeepQ,61,52,0,4
Random DeepQ,61,53,0,4
Random DeepQ,61,54,0,2
Random DeepQ,61,55,1,4
Random DeepQ,61,56,0,2
Random DeepQ,61,57,1,4
Random DeepQ,61,58,0,4
Random DeepQ,61,59,1,3
Random DeepQ,61,60,0,4
Random DeepQ,61,61,1,5
Random DeepQ,61,62,1,4
Random DeepQ,61,63,1,4
Random DeepQ,61,64,0,5
Random DeepQ,61,65,0,4
Random DeepQ,61,66,0,4
Random DeepQ,61,67,0,5
Random DeepQ,61,68,0,2
Random DeepQ,61,69,0,4
Random DeepQ,61,70,0,3
Random DeepQ,61,71,1,4
Random DeepQ,61,72,0,3
Random DeepQ,61,73,0,5
Random DeepQ,61,74,0,2
Random DeepQ,61,75,1,4
Random DeepQ,61,76,1,3
Random DeepQ,61,77,1,4
Random DeepQ,61,78,0,2
Random DeepQ,61,79,1,4
Random DeepQ,61,80,0,3
Random DeepQ,61,81,0,4
Random DeepQ,61,82,0,4
Random DeepQ,61,83,0,4
Random DeepQ,61,84,0,2
Random DeepQ,61,85,1,4
Random DeepQ,61,86,0,3
Random DeepQ,61,87,1,3
Random DeepQ,61,88,0,4
Random DeepQ,61,89,1,4
Random DeepQ,61,90,0,3
Random DeepQ,61,91,1,5
Random DeepQ,61,92,0,4
Random DeepQ,61,93,0,4
Random DeepQ,61,94,0,5
Random DeepQ,61,95,1,4
Random DeepQ,61,96,0,3
Random DeepQ,61,97,1,5
Random DeepQ,61,98,0,2
Random DeepQ,61,99,1,5
Random DeepQ,61,100,1,3
Random DeepQ,62,1,1,5
Random DeepQ,62,2,0,3
Random DeepQ,62,3,1,4
Random DeepQ,62,4,0,4
Random DeepQ,62,5,0,4
Random DeepQ,62,6,1,4
Random DeepQ,62,7,0,3
Random DeepQ,62,8,0,5
Random DeepQ,62,9,1,3
Random DeepQ,62,10,0,5
Random DeepQ,62,11,1,5
Random DeepQ,62,12,0,2
Random DeepQ,62,13,0,4
Random DeepQ,62,14,0,4
Random DeepQ,62,15,0,4
Random DeepQ,62,16,0,4
Random DeepQ,62,17,1,4
Random DeepQ,62,18,0,3
Random DeepQ,62,19,1,5
Random DeepQ,62,20,0,3
Random DeepQ,62,21,0,4
Random DeepQ,62,22,0,3
Random DeepQ,62,23,0,5
Random DeepQ,62,24,0,3
Random DeepQ,62,25,1,5
Random DeepQ,62,26,0,2
Random DeepQ,62,27,0,5
Random DeepQ,62,28,0,3
Random DeepQ,62,29,1,4
Random DeepQ,62,30,1,3
Random DeepQ,62,31,1,5
Random DeepQ,62,32,0,3
Random DeepQ,62,33,1,5
Random DeepQ,62,34,0,3
Random DeepQ,62,35,0,4
Random DeepQ,62,36,0,4
Random DeepQ,62,37,0,3
Random DeepQ,62,38,0,4
Random DeepQ,62,39,1,3
Random DeepQ,62,40,1,5
Random DeepQ,62,41,1,5
Random DeepQ,62,42,0,4
Random DeepQ,62,43,1,4
Random DeepQ,62,44,0,3
Random DeepQ,62,45,1,5
Random DeepQ,62,46,0,4
Random DeepQ,62,47,0,3
Random DeepQ,62,48,0,4
Random DeepQ,62,49,0,4
Random DeepQ,62,50,1,3
Random DeepQ,62,51,1,4
Random DeepQ,62,52,0,4
Random DeepQ,62,53,1,5
Random DeepQ,62,54,0,4
Random DeepQ,62,55,0,4
Random DeepQ,62,56,1,4
Random DeepQ,62,57,0,5
Random DeepQ,62,58,0,3
Random DeepQ,62,59,0,4
Random DeepQ,62,60,0,3
Random DeepQ,62,61,1,4
Random DeepQ,62,62,0,3
Random DeepQ,62,63,1,4
Random DeepQ,62,64,0,4
Random DeepQ,62,65,0,4
Random DeepQ,62,66,0,3
Random DeepQ,62,67,1,4
Random DeepQ,62,68,0,3
Random DeepQ,62,69,1,4
Random DeepQ,62,70,0,2
Random DeepQ,62,71,0,4
Random DeepQ,62,72,0,3
Random DeepQ,62,73,1,5
Random DeepQ,62,74,0,3
Random DeepQ,62,75,1,5
Random DeepQ,62,76,0,3
Random DeepQ,62,77,1,3
Random DeepQ,62,78,0,2
Random DeepQ,62,79,0,4
Random DeepQ,62,80,1,5
Random DeepQ,62,81,0,4
Random DeepQ,62,82,0,4
Random DeepQ,62,83,1,4
Random DeepQ,62,84,0,3
Random DeepQ,62,85,1,5
Random DeepQ,62,86,1,4
Random DeepQ,62,87,0,5
Random DeepQ,62,88,0,3
Random DeepQ,62,89,0,3
Random DeepQ,62,90,0,3
Random DeepQ,62,91,1,5
Random DeepQ,62,92,0,3
Random DeepQ,62,93,1,5
Random DeepQ,62,94,0,3
Random DeepQ,62,95,0,4
Random DeepQ,62,96,0,4
Random DeepQ,62,97,0,4
Random DeepQ,62,98,1,4
Random DeepQ,62,99,0,4
Random DeepQ,62,100,0,4
Random DeepQ,63,1,1,4
Random DeepQ,63,2,0,2
Random DeepQ,63,3,0,4
Random DeepQ,63,4,0,4
Random DeepQ,63,5,0,5
Random DeepQ,63,6,0,4
Random DeepQ,63,7,0,4
Random DeepQ,63,8,1,4
Random DeepQ,63,9,1,5
Random DeepQ,63,10,0,3
Random DeepQ,63,11,1,5
Random DeepQ,63,12,0,5
Random DeepQ,63,13,1,5
Random DeepQ,63,14,0,4
Random DeepQ,63,15,0,4
Random DeepQ,63,16,0,4
Random DeepQ,63,17,1,4
Random DeepQ,63,18,0,3
Random DeepQ,63,19,1,4
Random DeepQ,63,20,0,4
Random DeepQ,63,21,1,5
Random DeepQ,63,22,1,4
Random DeepQ,63,23,0,4
Random DeepQ,63,24,0,2
Random DeepQ,63,25,1,3
Random DeepQ,63,26,0,4
Random DeepQ,63,27,1,5
Random DeepQ,63,28,0,4
Random DeepQ,63,29,0,4
Random DeepQ,63,30,0,5
Random DeepQ,63,31,1,4
Random DeepQ,63,32,0,4
Random DeepQ,63,33,1,5
Random DeepQ,63,34,0,3
Random DeepQ,63,35,1,5
Random DeepQ,63,36,0,3
Random DeepQ,63,37,1,4
Random DeepQ,63,38,0,5
Random DeepQ,63,39,0,5
Random DeepQ,63,40,0,4
Random DeepQ,63,41,0,5
Random DeepQ,63,42,0,3
Random DeepQ,63,43,1,5
Random DeepQ,63,44,0,4
Random DeepQ,63,45,0,5
Random DeepQ,63,46,1,4
Random DeepQ,63,47,0,4
Random DeepQ,63,48,0,4
Random DeepQ,63,49,1,5
Random DeepQ,63,50,0,5
Random DeepQ,63,51,1,5
Random DeepQ,63,52,0,3
Random DeepQ,63,53,0,3
Random DeepQ,63,54,1,3
Random DeepQ,63,55,0,4
Random DeepQ,63,56,0,4
Random DeepQ,63,57,0,4
Random DeepQ,63,58,0,4
Random DeepQ,63,59,0,4
Random DeepQ,63,60,0,2
Random DeepQ,63,61,0,4
Random DeepQ,63,62,1,4
Random DeepQ,63,63,0,4
Random DeepQ,63,64,1,3
Random DeepQ,63,65,1,4
Random DeepQ,63,66,0,5
Random DeepQ,63,67,1,5
Random DeepQ,63,68,0,5
Random DeepQ,63,69,1,5
Random DeepQ,63,70,0,3
Random DeepQ,63,71,0,3
Random DeepQ,63,72,0,4
Random DeepQ,63,73,0,4
Random DeepQ,63,74,0,3
Random DeepQ,63,75,1,5
Random DeepQ,63,76,0,3
Random DeepQ,63,77,0,4
Random DeepQ,63,78,0,3
Random DeepQ,63,79,1,4
Random DeepQ,63,80,0,4
Random DeepQ,63,81,0,3
Random DeepQ,63,82,1,3
Random DeepQ,63,83,0,4
Random DeepQ,63,84,0,3
Random DeepQ,63,85,0,5
Random DeepQ,63,86,1,4
Random DeepQ,63,87,1,5
Random DeepQ,63,88,1,3
Random DeepQ,63,89,1,4
Random DeepQ,63,90,1,4
Random DeepQ,63,91,0,4
Random DeepQ,63,92,0,4
Random DeepQ,63,93,0,4
Random DeepQ,63,94,0,3
Random DeepQ,63,95,1,4
Random DeepQ,63,96,1,3
Random DeepQ,63,97,1,4
Random DeepQ,63,98,0,5
Random DeepQ,63,99,1,5
Random DeepQ,63,100,1,3
Random DeepQ,64,1,1,3
Random DeepQ,64,2,1,3
Random DeepQ,64,3,0,3
Random DeepQ,64,4,0,4
Random DeepQ,64,5,0,4
Random DeepQ,64,6,0,2
Random DeepQ,64,7,0,5
Random DeepQ,64,8,1,4
Random DeepQ,64,9,1,5
Random DeepQ,64,10,0,2
Random DeepQ,64,11,1,3
Random DeepQ,64,12,0,4
Random DeepQ,64,13,0,4
Random DeepQ,64,14,0,4
Random DeepQ,64,15,1,4
Random DeepQ,64,16,0,3
Random DeepQ,64,17,0,4
Random DeepQ,64,18,0,4
Random DeepQ,64,19,1,3
Random DeepQ,64,20,1,3
Random DeepQ,64,21,0,3
Random DeepQ,64,22,0,3
Random DeepQ,64,23,1,4
Random DeepQ,64,24,0,3
Random DeepQ,64,25,1,5
Random DeepQ,64,26,0,3
Random DeepQ,64,27,1,5
Random DeepQ,64,28,0,2
Random DeepQ,64,29,0,4
Random DeepQ,64,30,0,4
Random DeepQ,64,31,1,5
Random DeepQ,64,32,1,4
Random DeepQ,64,33,1,4
Random DeepQ,64,34,1,3
Random DeepQ,64,35,1,4
Random DeepQ,64,36,0,4
Random DeepQ,64,37,1,4
Random DeepQ,64,38,1,4
Random DeepQ,64,39,1,5
Random DeepQ,64,40,0,3
Random DeepQ,64,41,0,5
Random DeepQ,64,42,0,3
Random DeepQ,64,43,0,3
Random DeepQ,64,44,0,2
Random DeepQ,64,45,1,4
Random DeepQ,64,46,0,4
Random DeepQ,64,47,0,4
Random DeepQ,64,48,0,2
Random DeepQ,64,49,1,5
Random DeepQ,64,50,0,4
Random DeepQ,64,51,0,4
Random DeepQ,64,52,0,3
Random DeepQ,64,53,1,3
Random DeepQ,64,54,0,3
Random DeepQ,64,55,0,5
Random DeepQ,64,56,0,4
Random DeepQ,64,57,1,4
Random DeepQ,64,58,0,3
Random DeepQ,64,59,0,4
Random DeepQ,64,60,0,3
Random DeepQ,64,61,1,4
Random DeepQ,64,62,0,3
Random DeepQ,64,63,1,3
Random DeepQ,64,64,0,2
Random DeepQ,64,65,1,5
Random DeepQ,64,66,0,4
Random DeepQ,64,67,1,4
Random DeepQ,64,68,1,5
Random DeepQ,64,69,1,5
Random DeepQ,64,70,0,3
Random DeepQ,64,71,0,5
Random DeepQ,64,72,0,4
Random DeepQ,64,73,0,4
Random DeepQ,64,74,0,4
Random DeepQ,64,75,0,4
Random DeepQ,64,76,0,4
Random DeepQ,64,77,0,3
Random DeepQ,64,78,0,3
Random DeepQ,64,79,1,5
Random DeepQ,64,80,0,4
Random DeepQ,64,81,0,5
Random DeepQ,64,82,0,3
Random DeepQ,64,83,1,5
Random DeepQ,64,84,0,4
Random DeepQ,64,85,1,3
Random DeepQ,64,86,0,4
Random DeepQ,64,87,1,5
Random DeepQ,64,88,0,4
Random DeepQ,64,89,1,4
Random DeepQ,64,90,0,4
Random DeepQ,64,91,0,3
Random DeepQ,64,92,0,5
Random DeepQ,64,93,1,4
Random DeepQ,64,94,1,3
Random DeepQ,64,95,0,4
Random DeepQ,64,96,1,5
Random DeepQ,64,97,0,4
Random DeepQ,64,98,0,4
Random DeepQ,64,99,1,5
Random DeepQ,64,100,1,3
Random DeepQ,65,1,0,4
Random DeepQ,65,2,0,4
Random DeepQ,65,3,0,4
Random DeepQ,65,4,0,4
Random DeepQ,65,5,0,4
Random DeepQ,65,6,0,3
Random DeepQ,65,7,0,5
Random DeepQ,65,8,0,2
Random DeepQ,65,9,0,4
Random DeepQ,65,10,1,3
Random DeepQ,65,11,0,4
Random DeepQ,65,12,0,3
Random DeepQ,65,13,0,5
Random DeepQ,65,14,1,3
Random DeepQ,65,15,0,4
Random DeepQ,65,16,0,3
Random DeepQ,65,17,1,4
Random DeepQ,65,18,1,4
Random DeepQ,65,19,0,4
Random DeepQ,65,20,0,3
Random DeepQ,65,21,1,5
Random DeepQ,65,22,0,4
Random DeepQ,65,23,0,3
Random DeepQ,65,24,0,3
Random DeepQ,65,25,0,3
Random DeepQ,65,26,0,3
Random DeepQ,65,27,1,3
Random DeepQ,65,28,0,4
Random DeepQ,65,29,0,4
Random DeepQ,65,30,0,2
Random DeepQ,65,31,1,5
Random DeepQ,65,32,0,3
Random DeepQ,65,33,0,4
Random DeepQ,65,34,0,3
Random DeepQ,65,35,1,5
Random DeepQ,65,36,0,3
Random DeepQ,65,37,1,5
Random DeepQ,65,38,0,3
Random DeepQ,65,39,1,5
Random DeepQ,65,40,0,3
Random DeepQ,65,41,1,3
Random DeepQ,65,42,1,3
Random DeepQ,65,43,0,3
Random DeepQ,65,44,0,3
Random DeepQ,65,45,0,3
Random DeepQ,65,46,0,5
Random DeepQ,65,47,0,4
Random DeepQ,65,48,0,4
Random DeepQ,65,49,0,4
Random DeepQ,65,50,0,4
Random DeepQ,65,51,1,5
Random DeepQ,65,52,1,4
Random DeepQ,65,53,0,4
Random DeepQ,65,54,1,4
Random DeepQ,65,55,0,3
Random DeepQ,65,56,0,4
Random DeepQ,65,57,1,5
Random DeepQ,65,58,0,3
Random DeepQ,65,59,0,3
Random DeepQ,65,60,0,3
Random DeepQ,65,61,0,3
Random DeepQ,65,62,0,4
Random DeepQ,65,63,1,5
Random DeepQ,65,64,0,3
Random DeepQ,65,65,1,5
Random DeepQ,65,66,0,4
Random DeepQ,65,67,0,4
Random DeepQ,65,68,0,4
Random DeepQ,65,69,1,4
Random DeepQ,65,70,0,3
Random DeepQ,65,71,0,5
Random DeepQ,65,72,0,4
Random DeepQ,65,73,0,4
Random DeepQ,65,74,0,3
Random DeepQ,65,75,0,3
Random DeepQ,65,76,0,3
Random DeepQ,65,77,1,4
Random DeepQ,65,78,0,3
Random DeepQ,65,79,0,4
Random DeepQ,65,80,0,2
Random DeepQ,65,81,1,5
Random DeepQ,65,82,0,4
Random DeepQ,65,83,1,5
Random DeepQ,65,84,0,4
Random DeepQ,65,85,1,5
Random DeepQ,65,86,0,4
Random DeepQ,65,87,1,4
Random DeepQ,65,88,0,4
Random DeepQ,65,89,0,5
Random DeepQ,65,90,0,4
Random DeepQ,65,91,1,3
Random DeepQ,65,92,1,4
Random DeepQ,65,93,0,4
Random DeepQ,65,94,0,4
Random DeepQ,65,95,0,3
Random DeepQ,65,96,1,3
Random DeepQ,65,97,0,5
Random DeepQ,65,98,0,3
Random DeepQ,65,99,0,4
Random DeepQ,65,100,0,4
Random DeepQ,66,1,0,5
Random DeepQ,66,2,0,4
Random DeepQ,66,3,0,5
Random DeepQ,66,4,0,3
Random DeepQ,66,5,1,4
Random DeepQ,66,6,0,3
Random DeepQ,66,7,1,5
Random DeepQ,66,8,1,3
Random DeepQ,66,9,0,4
Random DeepQ,66,10,0,3
Random DeepQ,66,11,0,4
Random DeepQ,66,12,1,3
Random DeepQ,66,13,1,5
Random DeepQ,66,14,1,4
Random DeepQ,66,15,1,4
Random DeepQ,66,16,1,3
Random DeepQ,66,17,1,3
Random DeepQ,66,18,0,4
Random DeepQ,66,19,1,3
Random DeepQ,66,20,0,3
Random DeepQ,66,21,0,4
Random DeepQ,66,22,1,4
Random DeepQ,66,23,1,4
Random DeepQ,66,24,1,3
Random DeepQ,66,25,0,5
Random DeepQ,66,26,0,5
Random DeepQ,66,27,1,4
Random DeepQ,66,28,0,2
Random DeepQ,66,29,1,5
Random DeepQ,66,30,0,3
Random DeepQ,66,31,0,4
Random DeepQ,66,32,0,4
Random DeepQ,66,33,1,5
Random DeepQ,66,34,0,4
Random DeepQ,66,35,0,3
Random DeepQ,66,36,1,4
Random DeepQ,66,37,0,3
Random DeepQ,66,38,1,3
Random DeepQ,66,39,1,4
Random DeepQ,66,40,0,4
Random DeepQ,66,41,1,5
Random DeepQ,66,42,0,4
Random DeepQ,66,43,1,4
Random DeepQ,66,44,0,4
Random DeepQ,66,45,1,4
Random DeepQ,66,46,0,4
Random DeepQ,66,47,1,5
Random DeepQ,66,48,1,3
Random DeepQ,66,49,0,3
Random DeepQ,66,50,0,4
Random DeepQ,66,51,1,5
Random DeepQ,66,52,0,5
Random DeepQ,66,53,0,4
Random DeepQ,66,54,1,3
Random DeepQ,66,55,1,4
Random DeepQ,66,56,0,3
Random DeepQ,66,57,1,4
Random DeepQ,66,58,0,4
Random DeepQ,66,59,0,4
Random DeepQ,66,60,0,4
Random DeepQ,66,61,0,4
Random DeepQ,66,62,0,4
Random DeepQ,66,63,0,3
Random DeepQ,66,64,0,3
Random DeepQ,66,65,1,5
Random DeepQ,66,66,0,4
Random DeepQ,66,67,1,3
Random DeepQ,66,68,1,4
Random DeepQ,66,69,1,4
Random DeepQ,66,70,1,3
Random DeepQ,66,71,1,5
Random DeepQ,66,72,0,4
Random DeepQ,66,73,1,4
Random DeepQ,66,74,1,4
Random DeepQ,66,75,1,4
Random DeepQ,66,76,0,3
Random DeepQ,66,77,1,4
Random DeepQ,66,78,0,4
Random DeepQ,66,79,0,3
Random DeepQ,66,80,0,3
Random DeepQ,66,81,0,5
Random DeepQ,66,82,0,3
Random DeepQ,66,83,1,3
Random DeepQ,66,84,0,5
Random DeepQ,66,85,1,4
Random DeepQ,66,86,0,4
Random DeepQ,66,87,1,5
Random DeepQ,66,88,0,4
Random DeepQ,66,89,1,4
Random DeepQ,66,90,0,5
Random DeepQ,66,91,1,5
Random DeepQ,66,92,0,5
Random DeepQ,66,93,0,5
Random DeepQ,66,94,0,4
Random DeepQ,66,95,1,3
Random DeepQ,66,96,0,3
Random DeepQ,66,97,0,3
Random DeepQ,66,98,0,3
Random DeepQ,66,99,0,5
Random DeepQ,66,100,1,4
Random DeepQ,67,1,0,5
Random DeepQ,67,2,0,3
Random DeepQ,67,3,0,3
Random DeepQ,67,4,0,4
Random DeepQ,67,5,1,4
Random DeepQ,67,6,0,3
Random DeepQ,67,7,0,4
Random DeepQ,67,8,0,4
Random DeepQ,67,9,1,4
Random DeepQ,67,10,1,3
Random DeepQ,67,11,1,5
Random DeepQ,67,12,0,5
Random DeepQ,67,13,1,5
Random DeepQ,67,14,0,4
Random DeepQ,67,15,0,4
Random DeepQ,67,16,0,4
Random DeepQ,67,17,0,4
Random DeepQ,67,18,0,5
Random DeepQ,67,19,1,5
Random DeepQ,67,20,0,2
Random DeepQ,67,21,0,5
Random DeepQ,67,22,0,4
Random DeepQ,67,23,1,3
Random DeepQ,67,24,1,3
Random DeepQ,67,25,1,5
Random DeepQ,67,26,0,2
Random DeepQ,67,27,0,5
Random DeepQ,67,28,0,4
Random DeepQ,67,29,1,5
Random DeepQ,67,30,0,5
Random DeepQ,67,31,0,3
Random DeepQ,67,32,0,3
Random DeepQ,67,33,1,5
Random DeepQ,67,34,0,5
Random DeepQ,67,35,0,4
Random DeepQ,67,36,0,3
Random DeepQ,67,37,0,5
Random DeepQ,67,38,0,4
Random DeepQ,67,39,1,4
Random DeepQ,67,40,0,4
Random DeepQ,67,41,1,5
Random DeepQ,67,42,0,4
Random DeepQ,67,43,1,4
Random DeepQ,67,44,0,4
Random DeepQ,67,45,1,5
Random DeepQ,67,46,0,4
Random DeepQ,67,47,1,5
Random DeepQ,67,48,0,4
Random DeepQ,67,49,0,5
Random DeepQ,67,50,0,3
Random DeepQ,67,51,1,5
Random DeepQ,67,52,0,4
Random DeepQ,67,53,1,3
Random DeepQ,67,54,0,3
Random DeepQ,67,55,1,4
Random DeepQ,67,56,1,5
Random DeepQ,67,57,0,4
Random DeepQ,67,58,0,4
Random DeepQ,67,59,1,4
Random DeepQ,67,60,0,3
Random DeepQ,67,61,1,4
Random DeepQ,67,62,0,5
Random DeepQ,67,63,1,5
Random DeepQ,67,64,0,3
Random DeepQ,67,65,1,4
Random DeepQ,67,66,0,4
Random DeepQ,67,67,0,5
Random DeepQ,67,68,0,4
Random DeepQ,67,69,1,4
Random DeepQ,67,70,0,4
Random DeepQ,67,71,1,4
Random DeepQ,67,72,0,3
Random DeepQ,67,73,0,3
Random DeepQ,67,74,0,3
Random DeepQ,67,75,0,4
Random DeepQ,67,76,0,4
Random DeepQ,67,77,1,5
Random DeepQ,67,78,0,3
Random DeepQ,67,79,1,3
Random DeepQ,67,80,0,5
Random DeepQ,67,81,0,4
Random DeepQ,67,82,1,3
Random DeepQ,67,83,0,4
Random DeepQ,67,84,0,5
Random DeepQ,67,85,1,5
Random DeepQ,67,86,1,3
Random DeepQ,67,87,0,3
Random DeepQ,67,88,0,4
Random DeepQ,67,89,0,4
Random DeepQ,67,90,0,3
Random DeepQ,67,91,1,3
Random DeepQ,67,92,0,4
Random DeepQ,67,93,1,3
Random DeepQ,67,94,0,4
Random DeepQ,67,95,0,5
Random DeepQ,67,96,0,3
Random DeepQ,67,97,0,4
Random DeepQ,67,98,0,4
Random DeepQ,67,99,1,5
Random DeepQ,67,100,1,4
Random DeepQ,68,1,0,3
Random DeepQ,68,2,0,4
Random DeepQ,68,3,0,3
Random DeepQ,68,4,0,4
Random DeepQ,68,5,1,5
Random DeepQ,68,6,0,4
Random DeepQ,68,7,1,3
Random DeepQ,68,8,0,4
Random DeepQ,68,9,1,4
Random DeepQ,68,10,0,3
Random DeepQ,68,11,0,4
Random DeepQ,68,12,1,3
Random DeepQ,68,13,1,5
Random DeepQ,68,14,1,4
Random DeepQ,68,15,1,5
Random DeepQ,68,16,0,3
Random DeepQ,68,17,0,4
Random DeepQ,68,18,0,3
Random DeepQ,68,19,1,5
Random DeepQ,68,20,1,3
Random DeepQ,68,21,1,5
Random DeepQ,68,22,0,5
Random DeepQ,68,23,0,4
Random DeepQ,68,24,0,5
Random DeepQ,68,25,0,5
Random DeepQ,68,26,0,2
Random DeepQ,68,27,0,4
Random DeepQ,68,28,0,2
Random DeepQ,68,29,0,4
Random DeepQ,68,30,0,3
Random DeepQ,68,31,1,4
Random DeepQ,68,32,1,3
Random DeepQ,68,33,1,5
Random DeepQ,68,34,0,5
Random DeepQ,68,35,1,5
Random DeepQ,68,36,1,4
Random DeepQ,68,37,1,5
Random DeepQ,68,38,1,4
Random DeepQ,68,39,0,4
Random DeepQ,68,40,0,4
Random DeepQ,68,41,1,4
Random DeepQ,68,42,0,3
Random DeepQ,68,43,0,5
Random DeepQ,68,44,1,3
Random DeepQ,68,45,0,5
Random DeepQ,68,46,0,5
Random DeepQ,68,47,1,4
Random DeepQ,68,48,0,4
Random DeepQ,68,49,1,4
Random DeepQ,68,50,1,4
Random DeepQ,68,51,1,5
Random DeepQ,68,52,0,4
Random DeepQ,68,53,1,4
Random DeepQ,68,54,0,4
Random DeepQ,68,55,1,4
Random DeepQ,68,56,0,4
Random DeepQ,68,57,0,4
Random DeepQ,68,58,1,3
Random DeepQ,68,59,1,5
Random DeepQ,68,60,0,3
Random DeepQ,68,61,1,3
Random DeepQ,68,62,0,4
Random DeepQ,68,63,0,4
Random DeepQ,68,64,1,4
Random DeepQ,68,65,0,3
Random DeepQ,68,66,0,4
Random DeepQ,68,67,1,5
Random DeepQ,68,68,0,5
Random DeepQ,68,69,0,5
Random DeepQ,68,70,0,4
Random DeepQ,68,71,0,3
Random DeepQ,68,72,1,3
Random DeepQ,68,73,0,4
Random DeepQ,68,74,0,3
Random DeepQ,68,75,1,4
Random DeepQ,68,76,0,2
Random DeepQ,68,77,1,4
Random DeepQ,68,78,1,4
Random DeepQ,68,79,1,5
Random DeepQ,68,80,0,5
Random DeepQ,68,81,1,3
Random DeepQ,68,82,0,3
Random DeepQ,68,83,1,5
Random DeepQ,68,84,0,4
Random DeepQ,68,85,1,4
Random DeepQ,68,86,0,4
